return_id,credit_note_number,order_id,order_line_id,outlet_id,product_id,return_date,return_qty,qty_uom,return_reason_code,credit_note_value_inr,approved_by,approval_date,disposition,status
4528,CN0004528,3071,18983,103,58,2025-01-26,-3.0,CASE,RT03_WRONG_SKU,291.07,AUTO,,SCRAP,APPROVED
4529,CN0004529,78028,476868,647,234,2026-05-29,9.0,EACH,RT01_NEAR_EXPIRY,42.46,AUTO,,RESTOCK,PENDING
4530,CN0004530,27264,167114,444,232,2025-07-28,1.0,CASE,RT05_OVERSUPPLY,1002.44,AUTO,,SCRAP,REJECTED
4531,CN0004531,9714,59946,454,254,2025-03-25,-1.0,CASE,RT02_DAMAGE_TRANSIT,235.23,ASM,,VENDOR_RECOVERY,PENDING
4532,CN0004532,30502,186705,649,137,2025-07-21,1.0,CASE,RT03_WRONG_SKU,330.71,ASM,,VENDOR_RECOVERY,REJECTED
4533,CN0004533,75196,459476,341,240,2026-05-17,34.0,EACH,RT02_DAMAGE_TRANSIT,39.1,RSM,,SCRAP,APPROVED
4534,CN0004534,11429,70484,162,256,2025-04-09,2.0,CASE,RT02_DAMAGE_TRANSIT,171.47,ASM,,SCRAP,APPROVED
4535,CN0004535,45452,277943,169,260,2025-10-27,1.0,CASE,RT06_COLD_CHAIN_BREACH,236.11,RSM,,RESTOCK,APPROVED
4536,CN0004536,48467,296358,281,169,2025-12-07,1.0,CASE,RT01_NEAR_EXPIRY,1049.73,ASM,,SCRAP,REJECTED
4537,CN0004537,68941,421655,518,168,2026-03-29,2.0,CASE,RT05_OVERSUPPLY,238.32,RSM,,SCRAP,PENDING
4538,CN0004538,62223,380454,156,194,2026-03-13,1.0,CASE,RT05_OVERSUPPLY,438.3,RSM,,SCRAP,PENDING
4539,CN0004539,53997,329864,634,239,2026-01-16,1.0,CASE,RT01_NEAR_EXPIRY,576.48,RSM,,RESTOCK,APPROVED
4540,CN0004540,79501,486040,539,207,2026-06-07,1.0,CASE,RT02_DAMAGE_TRANSIT,869.46,ASM,,RESTOCK,PENDING
4541,CN0004541,11772,72452,59,288,2025-03-23,-1.0,CASE,RT01_NEAR_EXPIRY,327.92,RSM,,SCRAP,APPROVED
4542,CN0004542,14377,88368,271,115,2025-04-22,2.0,CASE,RT05_OVERSUPPLY,961.2,ASM,,RESTOCK,REJECTED
4543,CN0004543,40516,247567,294,108,2025-09-30,2.0,CASE,RT02_DAMAGE_TRANSIT,1181.39,ASM,,RESTOCK,APPROVED
4544,CN0004544,54035,330106,722,312,2026-01-17,4.0,CASE,RT05_OVERSUPPLY,342.6,AUTO,,VENDOR_RECOVERY,REJECTED
4545,CN0004545,61984,378954,440,229,2026-02-20,1.0,CASE,RT03_WRONG_SKU,364.91,ASM,,SCRAP,APPROVED
4546,CN0004546,70567,431577,695,282,2026-04-09,-1.0,CASE,RT04_QUALITY,206.28,AUTO,,SCRAP,REJECTED
4547,CN0004547,28042,171831,409,10,2025-07-18,1.0,CASE,RT02_DAMAGE_TRANSIT,51.15,ASM,,SCRAP,APPROVED
4548,CN0004548,82735,505783,74,43,2026-06-26,2.0,CASE,RT04_QUALITY,392.27,AUTO,,SCRAP,PENDING
4549,CN0004549,50056,305913,231,175,2025-12-16,1.0,CASE,RT01_NEAR_EXPIRY,299.75,AUTO,,RESTOCK,REJECTED
4550,CN0004550,30539,186933,402,216,2025-08-18,80.0,EACH,RT05_OVERSUPPLY,53.03,AUTO,,SCRAP,REJECTED
4551,CN0004551,60856,372117,157,168,2026-02-16,1.0,CASE,RT03_WRONG_SKU,310.06,RSM,,RESTOCK,REJECTED
4552,CN0004552,69040,422256,282,38,2026-04-14,7.0,CASE,RT05_OVERSUPPLY,810.82,RSM,,RESTOCK,PENDING
4553,CN0004553,13969,85907,436,152,2025-04-06,1.0,CASE,RT02_DAMAGE_TRANSIT,517.42,AUTO,,RESTOCK,REJECTED
4554,CN0004554,31533,192927,41,243,2025-08-09,1.0,CASE,RT03_WRONG_SKU,1423.75,RSM,,VENDOR_RECOVERY,APPROVED
4555,CN0004555,67365,411887,57,229,2026-03-28,2.0,CASE,RT04_QUALITY,904.48,RSM,,SCRAP,APPROVED
4556,CN0004556,7189,44054,418,266,2025-03-05,60.0,EACH,RT04_QUALITY,29.98,RSM,,RESTOCK,REJECTED
4557,CN0004557,62194,380269,254,133,2026-02-12,3.0,CASE,RT01_NEAR_EXPIRY,205.97,RSM,,VENDOR_RECOVERY,REJECTED
4558,CN0004558,38915,237801,237,332,2025-09-29,1.0,CASE,RT04_QUALITY,790.86,ASM,,RESTOCK,APPROVED
4559,CN0004559,58747,359236,231,302,2026-01-23,37.0,EACH,RT01_NEAR_EXPIRY,9.98,RSM,,SCRAP,REJECTED
4560,CN0004560,81682,499421,683,332,2026-06-19,5.0,CASE,RT05_OVERSUPPLY,1543.58,AUTO,,RESTOCK,PENDING
4561,CN0004561,45705,279501,504,32,2025-11-21,7.0,CASE,RT02_DAMAGE_TRANSIT,398.54,ASM,,SCRAP,PENDING
4562,CN0004562,75622,462014,644,70,2026-06-02,7.0,CASE,RT01_NEAR_EXPIRY,3491.66,AUTO,,RESTOCK,APPROVED
4563,CN0004563,59726,365286,243,253,2026-02-07,1.0,EACH,RT03_WRONG_SKU,38.35,RSM,,SCRAP,APPROVED
4564,CN0004564,42253,258343,238,104,2025-10-27,3.0,CASE,RT05_OVERSUPPLY,88.4,RSM,,VENDOR_RECOVERY,APPROVED
4565,CN0004565,56151,343205,663,59,2026-01-17,39.0,EACH,RT01_NEAR_EXPIRY,73.95,RSM,,SCRAP,APPROVED
4566,CN0004566,61764,377676,96,222,2026-03-07,1.0,CASE,RT01_NEAR_EXPIRY,921.74,ASM,,SCRAP,REJECTED
4567,CN0004567,78917,482385,60,243,2026-06-27,5.0,CASE,RT02_DAMAGE_TRANSIT,300.13,RSM,,VENDOR_RECOVERY,APPROVED
4568,CN0004568,43562,266555,491,191,2025-10-23,2.0,CASE,RT06_COLD_CHAIN_BREACH,19.18,ASM,,SCRAP,REJECTED
4569,CN0004569,10292,63512,512,162,2025-03-27,13.0,EACH,RT03_WRONG_SKU,96.64,AUTO,,RESTOCK,APPROVED
4570,CN0004570,63205,386617,372,186,2026-03-16,1.0,CASE,RT04_QUALITY,274.33,AUTO,,RESTOCK,APPROVED
4571,CN0004571,42217,258112,197,280,2025-10-11,1.0,CASE,RT02_DAMAGE_TRANSIT,93.73,ASM,,RESTOCK,APPROVED
4572,CN0004572,66645,407584,100,68,2026-03-23,1.0,CASE,RT01_NEAR_EXPIRY,376.79,ASM,,SCRAP,APPROVED
4573,CN0004573,46430,283896,627,21,2025-11-23,-16.0,EACH,RT02_DAMAGE_TRANSIT,124.98,RSM,,SCRAP,PENDING
4574,CN0004574,26609,163137,373,322,2025-07-15,1.0,CASE,RT04_QUALITY,335.75,RSM,,RESTOCK,PENDING
4575,CN0004575,59656,364782,602,65,2026-02-12,1.0,CASE,RT02_DAMAGE_TRANSIT,46.55,RSM,,SCRAP,PENDING
4576,CN0004576,51034,311821,556,31,2025-12-07,5.0,CASE,RT04_QUALITY,700.82,RSM,,SCRAP,PENDING
4577,CN0004577,40806,249304,646,24,2025-10-11,1.0,CASE,RT03_WRONG_SKU,471.98,RSM,,VENDOR_RECOVERY,APPROVED
4578,CN0004578,36051,220341,259,222,2025-09-03,1.0,CASE,RT01_NEAR_EXPIRY,600.38,ASM,,VENDOR_RECOVERY,PENDING
4579,CN0004579,35522,217133,244,121,2025-09-03,1.0,CASE,RT01_NEAR_EXPIRY,228.61,ASM,,SCRAP,PENDING
4580,CN0004580,16668,102245,322,163,2025-04-30,5.0,CASE,RT01_NEAR_EXPIRY,100.56,ASM,,RESTOCK,PENDING
4581,CN0004581,83488,510313,723,242,2026-07-17,1.0,CASE,RT05_OVERSUPPLY,400.73,ASM,,SCRAP,REJECTED
4582,CN0004582,15346,94259,293,128,2025-04-25,1.0,CASE,RT01_NEAR_EXPIRY,3785.68,ASM,,SCRAP,REJECTED
4583,CN0004583,10492,64675,195,109,2025-03-20,1.0,CASE,RT01_NEAR_EXPIRY,1362.44,AUTO,,VENDOR_RECOVERY,REJECTED
4584,CN0004584,45640,279088,286,328,2025-11-01,4.0,CASE,RT01_NEAR_EXPIRY,150.54,AUTO,,RESTOCK,PENDING
4585,CN0004585,32889,201310,608,169,2025-08-07,15.0,EACH,RT05_OVERSUPPLY,131.44,AUTO,,SCRAP,PENDING
4586,CN0004586,11529,71068,481,202,2025-03-23,1.0,CASE,RT02_DAMAGE_TRANSIT,1899.47,AUTO,,SCRAP,REJECTED
4587,CN0004587,34138,208848,549,317,2025-08-14,6.0,CASE,RT01_NEAR_EXPIRY,647.83,RSM,,SCRAP,PENDING
4588,CN0004588,16781,102970,682,126,2025-04-26,1.0,CASE,RT02_DAMAGE_TRANSIT,137.14,RSM,,SCRAP,APPROVED
4589,CN0004589,3808,23427,295,339,2025-02-08,1.0,CASE,RT02_DAMAGE_TRANSIT,418.84,ASM,,SCRAP,REJECTED
4590,CN0004590,33136,202829,482,192,2025-08-08,88.0,EACH,RT02_DAMAGE_TRANSIT,58.91,RSM,,RESTOCK,APPROVED
4591,CN0004591,68557,419261,102,188,2026-03-31,5.0,CASE,RT04_QUALITY,31.4,ASM,,RESTOCK,REJECTED
4592,CN0004592,83616,511147,538,337,2026-07-02,1.0,CASE,RT03_WRONG_SKU,1334.66,AUTO,,SCRAP,APPROVED
4593,CN0004593,51135,312455,118,338,2025-12-09,1.0,CASE,RT02_DAMAGE_TRANSIT,3009.38,AUTO,,SCRAP,REJECTED
4594,CN0004594,43599,266796,722,90,2025-10-16,3.0,CASE,RT02_DAMAGE_TRANSIT,2226.04,ASM,,VENDOR_RECOVERY,REJECTED
4595,CN0004595,50084,306088,715,280,2025-12-21,1.0,CASE,RT01_NEAR_EXPIRY,102.71,ASM,,SCRAP,PENDING
4596,CN0004596,71239,435675,590,220,2026-04-25,65.0,EACH,RT04_QUALITY,27.95,AUTO,,SCRAP,PENDING
4597,CN0004597,42559,260303,606,248,2025-10-22,1.0,CASE,RT02_DAMAGE_TRANSIT,178.83,RSM,,VENDOR_RECOVERY,APPROVED
4598,CN0004598,54557,333277,410,192,2026-01-03,86.0,EACH,RT01_NEAR_EXPIRY,126.59,ASM,,VENDOR_RECOVERY,APPROVED
4599,CN0004599,78461,479605,488,65,2026-06-13,102.0,EACH,RT01_NEAR_EXPIRY,3.79,ASM,,SCRAP,REJECTED
4600,CN0004600,50441,308184,421,28,2025-12-16,1.0,CASE,RT01_NEAR_EXPIRY,243.33,RSM,,SCRAP,APPROVED
4601,CN0004601,15724,96567,24,288,2025-04-28,2.0,CASE,RT06_COLD_CHAIN_BREACH,341.5,ASM,,SCRAP,PENDING
4602,CN0004602,60077,367418,45,218,2026-02-06,4.0,CASE,RT02_DAMAGE_TRANSIT,1110.43,ASM,,SCRAP,APPROVED
4603,CN0004603,80416,491604,420,266,2026-06-12,5.0,CASE,RT04_QUALITY,592.53,AUTO,,VENDOR_RECOVERY,PENDING
4604,CN0004604,36804,224837,357,153,2025-09-04,2.0,CASE,RT05_OVERSUPPLY,123.42,AUTO,,VENDOR_RECOVERY,APPROVED
4605,CN0004605,11882,73102,31,170,2025-04-15,5.0,CASE,RT03_WRONG_SKU,3465.47,ASM,,VENDOR_RECOVERY,APPROVED
4606,CN0004606,1006,6153,692,91,2025-01-15,6.0,CASE,RT01_NEAR_EXPIRY,1964.81,AUTO,,RESTOCK,APPROVED
4607,CN0004607,18552,113777,692,133,2025-05-17,-1.0,CASE,RT04_QUALITY,56.36,ASM,,VENDOR_RECOVERY,REJECTED
4608,CN0004608,49193,300807,705,265,2025-11-29,4.0,CASE,RT03_WRONG_SKU,961.17,AUTO,,SCRAP,APPROVED
4609,CN0004609,11985,73729,422,138,2025-04-08,1.0,CASE,RT01_NEAR_EXPIRY,56.59,ASM,,SCRAP,PENDING
4610,CN0004610,3614,22304,426,185,2025-02-04,1.0,CASE,RT01_NEAR_EXPIRY,1157.61,AUTO,,RESTOCK,REJECTED
4611,CN0004611,32021,195891,471,119,2025-08-28,9.0,CASE,RT04_QUALITY,194.42,AUTO,,SCRAP,REJECTED
4612,CN0004612,12262,75419,353,119,2025-04-01,2.0,EACH,RT01_NEAR_EXPIRY,56.89,RSM,,SCRAP,APPROVED
4613,CN0004613,50164,306536,131,124,2025-12-19,1.0,CASE,RT01_NEAR_EXPIRY,473.46,RSM,,VENDOR_RECOVERY,APPROVED
4614,CN0004614,32190,196884,145,306,2025-08-01,43.0,EACH,RT01_NEAR_EXPIRY,18.81,AUTO,,SCRAP,REJECTED
4615,CN0004615,12370,76057,282,81,2025-04-05,1.0,CASE,RT01_NEAR_EXPIRY,137.96,ASM,,SCRAP,REJECTED
4616,CN0004616,22943,140695,272,72,2025-06-19,52.0,EACH,RT01_NEAR_EXPIRY,21.73,AUTO,,SCRAP,REJECTED
4617,CN0004617,66399,405981,646,81,2026-03-12,2.0,CASE,RT02_DAMAGE_TRANSIT,140.87,ASM,,SCRAP,REJECTED
4618,CN0004618,62622,382951,445,91,2026-03-13,1.0,CASE,RT01_NEAR_EXPIRY,247.28,AUTO,,SCRAP,APPROVED
4619,CN0004619,29392,179941,534,226,2025-07-18,2.0,CASE,RT04_QUALITY,1850.99,ASM,,RESTOCK,APPROVED
4620,CN0004620,19043,116887,94,210,2025-05-29,1.0,CASE,RT01_NEAR_EXPIRY,1018.77,ASM,,SCRAP,REJECTED
4621,CN0004621,71739,438748,106,139,2026-05-07,1.0,CASE,RT05_OVERSUPPLY,483.39,RSM,,SCRAP,PENDING
4622,CN0004622,71332,436214,226,37,2026-05-03,2.0,CASE,RT03_WRONG_SKU,1133.66,RSM,,RESTOCK,REJECTED
4623,CN0004623,63339,387445,159,47,2026-02-24,126.0,EACH,RT04_QUALITY,87.28,ASM,,RESTOCK,PENDING
4624,CN0004624,7642,46824,138,323,2025-02-24,1.0,CASE,RT05_OVERSUPPLY,30.01,AUTO,,SCRAP,APPROVED
4625,CN0004625,36608,223705,413,110,2025-09-24,1.0,CASE,RT01_NEAR_EXPIRY,433.27,AUTO,,SCRAP,PENDING
4626,CN0004626,25849,158548,460,35,2025-07-11,44.0,EACH,RT05_OVERSUPPLY,33.21,ASM,,RESTOCK,REJECTED
4627,CN0004627,38945,237966,135,163,2025-09-18,-130.0,EACH,RT05_OVERSUPPLY,32.72,AUTO,,SCRAP,REJECTED
4628,CN0004628,74173,453371,454,277,2026-05-29,-1.0,CASE,RT05_OVERSUPPLY,1076.78,ASM,,RESTOCK,PENDING
4629,CN0004629,30657,187646,628,4,2025-08-19,142.0,EACH,RT03_WRONG_SKU,130.01,ASM,,RESTOCK,APPROVED
4630,CN0004630,76690,468687,76,225,2026-06-02,3.0,CASE,RT02_DAMAGE_TRANSIT,35.74,ASM,,SCRAP,PENDING
4631,CN0004631,11998,73824,704,317,2025-03-27,2.0,CASE,RT04_QUALITY,570.43,AUTO,,SCRAP,REJECTED
4632,CN0004632,1987,12214,365,78,2025-01-21,35.0,EACH,RT02_DAMAGE_TRANSIT,143.46,RSM,,VENDOR_RECOVERY,APPROVED
4633,CN0004633,61989,378986,100,44,2026-02-12,5.0,CASE,RT01_NEAR_EXPIRY,279.43,ASM,,VENDOR_RECOVERY,PENDING
4634,CN0004634,8851,54512,364,136,2025-03-18,1.0,CASE,RT01_NEAR_EXPIRY,135.84,ASM,,SCRAP,APPROVED
4635,CN0004635,27633,169390,196,228,2025-07-08,2.0,CASE,RT04_QUALITY,1908.92,AUTO,,SCRAP,PENDING
4636,CN0004636,81118,495944,53,49,2026-07-08,5.0,CASE,RT02_DAMAGE_TRANSIT,442.98,RSM,,RESTOCK,APPROVED
4637,CN0004637,13299,81703,462,244,2025-04-12,3.0,CASE,RT04_QUALITY,1514.37,RSM,,SCRAP,PENDING
4638,CN0004638,33889,207430,55,40,2025-09-05,1.0,CASE,RT02_DAMAGE_TRANSIT,1326.27,AUTO,,SCRAP,REJECTED
4639,CN0004639,28085,172091,483,253,2025-07-24,5.0,CASE,RT01_NEAR_EXPIRY,703.19,ASM,,RESTOCK,REJECTED
4640,CN0004640,54076,330388,654,161,2026-01-01,3.0,CASE,RT02_DAMAGE_TRANSIT,121.68,AUTO,,RESTOCK,PENDING
4641,CN0004641,21978,134689,129,3,2025-06-05,2.0,CASE,RT03_WRONG_SKU,2194.42,AUTO,,SCRAP,REJECTED
4642,CN0004642,61733,377480,106,137,2026-02-19,5.0,CASE,RT01_NEAR_EXPIRY,391.67,ASM,,RESTOCK,PENDING
4643,CN0004643,72128,441125,122,159,2026-04-20,2.0,CASE,RT01_NEAR_EXPIRY,1039.88,ASM,,RESTOCK,APPROVED
4644,CN0004644,56750,347079,713,147,2026-01-26,-89.0,EACH,RT01_NEAR_EXPIRY,13.86,RSM,,RESTOCK,APPROVED
4645,CN0004645,4745,29044,34,90,2025-02-24,1.0,CASE,RT05_OVERSUPPLY,2905.54,AUTO,,VENDOR_RECOVERY,APPROVED
4646,CN0004646,59359,362897,51,303,2026-02-11,67.0,EACH,RT05_OVERSUPPLY,71.12,ASM,,RESTOCK,PENDING
4647,CN0004647,29355,179744,568,149,2025-08-09,1.0,CASE,RT05_OVERSUPPLY,3128.28,AUTO,,SCRAP,PENDING
4648,CN0004648,19036,116839,26,117,2025-05-07,48.0,EACH,RT01_NEAR_EXPIRY,21.99,ASM,,SCRAP,PENDING
4649,CN0004649,73537,449559,472,161,2026-04-29,1.0,CASE,RT04_QUALITY,23.24,RSM,,RESTOCK,APPROVED
4650,CN0004650,17875,109604,466,19,2025-05-21,1.0,CASE,RT01_NEAR_EXPIRY,477.26,AUTO,,RESTOCK,APPROVED
4651,CN0004651,43149,264045,431,241,2025-10-20,33.0,EACH,RT06_COLD_CHAIN_BREACH,16.74,RSM,,SCRAP,REJECTED
4652,CN0004652,28191,172749,475,168,2025-07-21,1.0,CASE,RT02_DAMAGE_TRANSIT,1082.6,AUTO,,SCRAP,APPROVED
4653,CN0004653,12418,76344,703,76,2025-03-26,1.0,CASE,RT02_DAMAGE_TRANSIT,600.64,RSM,,SCRAP,APPROVED
4654,CN0004654,65682,401731,291,331,2026-04-02,3.0,CASE,RT02_DAMAGE_TRANSIT,3559.09,RSM,,SCRAP,APPROVED
4655,CN0004655,46583,284784,469,265,2025-11-19,3.0,CASE,RT03_WRONG_SKU,895.73,ASM,,RESTOCK,APPROVED
4656,CN0004656,9126,56288,497,166,2025-03-22,2.0,CASE,RT03_WRONG_SKU,170.74,AUTO,,VENDOR_RECOVERY,APPROVED
4657,CN0004657,72038,440547,643,129,2026-04-24,8.0,CASE,RT01_NEAR_EXPIRY,143.12,RSM,,SCRAP,APPROVED
4658,CN0004658,42071,257260,276,13,2025-10-17,97.0,EACH,RT02_DAMAGE_TRANSIT,32.66,AUTO,,RESTOCK,PENDING
4659,CN0004659,66416,406077,261,180,2026-03-13,2.0,CASE,RT01_NEAR_EXPIRY,1781.54,RSM,,VENDOR_RECOVERY,APPROVED
4660,CN0004660,2472,15349,310,254,2025-01-31,5.0,CASE,RT01_NEAR_EXPIRY,518.5,RSM,,RESTOCK,PENDING
4661,CN0004661,53274,325419,608,142,2026-01-05,1.0,EACH,RT02_DAMAGE_TRANSIT,134.34,ASM,,VENDOR_RECOVERY,PENDING
4662,CN0004662,60162,367960,268,258,2026-02-18,148.0,EACH,RT02_DAMAGE_TRANSIT,74.52,RSM,,RESTOCK,APPROVED
4663,CN0004663,75348,460394,673,81,2026-05-24,5.0,CASE,RT01_NEAR_EXPIRY,859.6,AUTO,,SCRAP,APPROVED
4664,CN0004664,46830,286348,141,209,2025-11-20,1.0,CASE,RT05_OVERSUPPLY,868.15,RSM,,SCRAP,PENDING
4665,CN0004665,35635,217809,7,277,2025-09-05,1.0,CASE,RT06_COLD_CHAIN_BREACH,802.47,AUTO,,SCRAP,APPROVED
4666,CN0004666,35421,216519,9,61,2025-09-16,4.0,CASE,RT05_OVERSUPPLY,3870.08,RSM,,RESTOCK,PENDING
4667,CN0004667,7308,44826,557,138,2025-03-13,4.0,CASE,RT02_DAMAGE_TRANSIT,442.72,ASM,,SCRAP,PENDING
4668,CN0004668,72501,443356,167,44,2026-05-17,-5.0,CASE,RT06_COLD_CHAIN_BREACH,234.37,AUTO,,SCRAP,REJECTED
4669,CN0004669,51101,312271,87,197,2025-12-25,1.0,CASE,RT03_WRONG_SKU,2070.53,AUTO,,SCRAP,REJECTED
4670,CN0004670,53235,325168,289,144,2025-12-17,1.0,CASE,RT03_WRONG_SKU,2319.78,RSM,,RESTOCK,APPROVED
4671,CN0004671,65745,402066,544,319,2026-03-26,1.0,CASE,RT03_WRONG_SKU,1434.51,RSM,,VENDOR_RECOVERY,APPROVED
4672,CN0004672,11027,67985,196,79,2025-04-05,2.0,CASE,RT01_NEAR_EXPIRY,993.32,RSM,,SCRAP,APPROVED
4673,CN0004673,64345,393594,6,232,2026-02-28,5.0,CASE,RT02_DAMAGE_TRANSIT,911.35,AUTO,,SCRAP,PENDING
4674,CN0004674,44538,272547,723,248,2025-11-03,2.0,CASE,RT02_DAMAGE_TRANSIT,458.49,RSM,,SCRAP,REJECTED
4675,CN0004675,47303,289274,336,171,2025-11-27,1.0,CASE,RT01_NEAR_EXPIRY,795.86,ASM,,SCRAP,REJECTED
4676,CN0004676,45239,276717,566,50,2025-11-11,2.0,CASE,RT01_NEAR_EXPIRY,525.85,AUTO,,RESTOCK,PENDING
4677,CN0004677,1185,7296,676,90,2025-01-31,1.0,CASE,RT04_QUALITY,611.58,ASM,,SCRAP,REJECTED
4678,CN0004678,83482,510254,606,99,2026-07-21,1.0,CASE,RT01_NEAR_EXPIRY,4110.54,RSM,,SCRAP,APPROVED
4679,CN0004679,51123,312379,431,257,2025-12-18,1.0,CASE,RT06_COLD_CHAIN_BREACH,1794.87,AUTO,,RESTOCK,REJECTED
4680,CN0004680,40882,249756,633,312,2025-10-01,3.0,CASE,RT01_NEAR_EXPIRY,182.04,AUTO,,RESTOCK,APPROVED
4681,CN0004681,15751,96721,110,94,2025-04-24,3.0,CASE,RT02_DAMAGE_TRANSIT,1798.8,RSM,,SCRAP,APPROVED
4682,CN0004682,53626,327553,139,229,2025-12-22,10.0,EACH,RT01_NEAR_EXPIRY,89.55,RSM,,SCRAP,PENDING
4683,CN0004683,35898,219370,382,295,2025-09-17,1.0,CASE,RT04_QUALITY,2500.2,RSM,,RESTOCK,REJECTED
4684,CN0004684,67554,413020,585,139,2026-04-06,6.0,CASE,RT04_QUALITY,1317.87,ASM,,SCRAP,REJECTED
4685,CN0004685,70671,432187,84,52,2026-04-24,26.0,EACH,RT05_OVERSUPPLY,28.59,AUTO,,VENDOR_RECOVERY,APPROVED
4686,CN0004686,21762,133473,200,137,2025-06-02,2.0,CASE,RT05_OVERSUPPLY,76.71,RSM,,SCRAP,APPROVED
4687,CN0004687,70623,431903,67,336,2026-04-17,4.0,CASE,RT01_NEAR_EXPIRY,1094.54,ASM,,RESTOCK,APPROVED
4688,CN0004688,73976,452149,77,302,2026-05-18,5.0,CASE,RT02_DAMAGE_TRANSIT,190.04,AUTO,,SCRAP,APPROVED
4689,CN0004689,58317,356645,361,316,2026-02-06,1.0,CASE,RT04_QUALITY,191.26,ASM,,VENDOR_RECOVERY,REJECTED
4690,CN0004690,45812,280148,242,20,2025-11-01,1.0,CASE,RT01_NEAR_EXPIRY,459.08,RSM,,VENDOR_RECOVERY,APPROVED
4691,CN0004691,57917,354269,594,49,2026-01-19,1.0,CASE,RT06_COLD_CHAIN_BREACH,1099.83,AUTO,,VENDOR_RECOVERY,APPROVED
4692,CN0004692,48305,295286,277,214,2025-12-06,1.0,CASE,RT01_NEAR_EXPIRY,819.01,ASM,,RESTOCK,APPROVED
4693,CN0004693,68618,419657,135,117,2026-04-21,17.0,EACH,RT02_DAMAGE_TRANSIT,11.5,AUTO,,SCRAP,APPROVED
4694,CN0004694,41908,256256,413,234,2025-10-14,13.0,EACH,RT05_OVERSUPPLY,24.68,AUTO,,SCRAP,APPROVED
4695,CN0004695,14678,90162,245,157,2025-05-01,5.0,CASE,RT01_NEAR_EXPIRY,515.56,RSM,,VENDOR_RECOVERY,REJECTED
4696,CN0004696,75730,462763,219,278,2026-05-16,-1.0,CASE,RT05_OVERSUPPLY,455.64,RSM,,RESTOCK,PENDING
4697,CN0004697,67592,413285,246,20,2026-03-25,8.0,CASE,RT03_WRONG_SKU,172.79,ASM,,RESTOCK,REJECTED
4698,CN0004698,25931,159016,94,72,2025-07-19,5.0,CASE,RT03_WRONG_SKU,268.29,ASM,,SCRAP,PENDING
4699,CN0004699,30989,189639,654,333,2025-08-04,1.0,CASE,RT01_NEAR_EXPIRY,1214.12,ASM,,SCRAP,PENDING
4700,CN0004700,61104,373608,422,277,2026-02-28,5.0,CASE,RT01_NEAR_EXPIRY,654.48,AUTO,,SCRAP,APPROVED
4701,CN0004701,72528,443494,546,276,2026-04-29,1.0,CASE,RT01_NEAR_EXPIRY,2311.51,AUTO,,SCRAP,APPROVED
4702,CN0004702,32835,200923,701,16,2025-08-06,1.0,CASE,RT06_COLD_CHAIN_BREACH,217.69,RSM,,VENDOR_RECOVERY,APPROVED
4703,CN0004703,83213,508664,118,124,2026-07-13,2.0,CASE,RT03_WRONG_SKU,884.71,ASM,,RESTOCK,PENDING
4704,CN0004704,2398,14904,16,32,2025-02-12,1.0,CASE,RT02_DAMAGE_TRANSIT,582.0,ASM,,SCRAP,PENDING
4705,CN0004705,5255,32155,344,171,2025-02-24,3.0,CASE,RT05_OVERSUPPLY,515.83,AUTO,,VENDOR_RECOVERY,REJECTED
4706,CN0004706,2885,17834,270,203,2025-01-29,1.0,EACH,RT05_OVERSUPPLY,42.25,AUTO,,SCRAP,APPROVED
4707,CN0004707,74140,453183,571,53,2026-05-24,8.0,CASE,RT01_NEAR_EXPIRY,799.56,AUTO,,SCRAP,APPROVED
4708,CN0004708,19115,117317,94,219,2025-05-12,-1.0,CASE,RT03_WRONG_SKU,566.71,ASM,,SCRAP,REJECTED
4709,CN0004709,30973,189542,140,35,2025-08-19,67.0,EACH,RT03_WRONG_SKU,76.73,ASM,,SCRAP,PENDING
4710,CN0004710,2416,15017,653,264,2025-02-03,177.0,EACH,RT02_DAMAGE_TRANSIT,10.72,ASM,,RESTOCK,APPROVED
4711,CN0004711,7838,48098,631,142,2025-03-20,-1.0,CASE,RT02_DAMAGE_TRANSIT,349.21,AUTO,,RESTOCK,PENDING
4712,CN0004712,14557,89433,390,78,2025-05-06,2.0,CASE,RT02_DAMAGE_TRANSIT,1419.72,AUTO,,SCRAP,APPROVED
4713,CN0004713,73771,450883,368,239,2026-05-24,3.0,CASE,RT01_NEAR_EXPIRY,443.61,RSM,,RESTOCK,APPROVED
4714,CN0004714,17353,106380,703,257,2025-05-08,1.0,EACH,RT02_DAMAGE_TRANSIT,67.56,AUTO,,RESTOCK,REJECTED
4715,CN0004715,28722,175929,693,51,2025-08-03,5.0,EACH,RT02_DAMAGE_TRANSIT,109.6,RSM,,RESTOCK,PENDING
4716,CN0004716,80811,494077,12,307,2026-06-17,-1.0,CASE,RT03_WRONG_SKU,440.87,RSM,,RESTOCK,PENDING
4717,CN0004717,82329,503379,107,224,2026-07-03,1.0,CASE,RT06_COLD_CHAIN_BREACH,586.1,AUTO,,SCRAP,REJECTED
4718,CN0004718,12295,75603,587,36,2025-03-24,10.0,CASE,RT02_DAMAGE_TRANSIT,116.62,AUTO,,SCRAP,APPROVED
4719,CN0004719,40052,244805,226,56,2025-10-05,5.0,CASE,RT01_NEAR_EXPIRY,280.99,AUTO,,SCRAP,APPROVED
4720,CN0004720,78324,478730,721,337,2026-06-10,-1.0,CASE,RT06_COLD_CHAIN_BREACH,1217.52,AUTO,,RESTOCK,REJECTED
